Node,Degree,Degree Centrality,Betweenness Centrality,Closeness Centrality,Clustering Coefficient
Systemic Thinking,2,0.0006775067750677507,0.0,0.17449452619526193,1.0
External Factors,3,0.001016260162601626,0.0005422809226397923,0.1745106249614023,0.3333333333333333
10.5220/0011963300003464,1,0.00033875338753387534,0.0,0.1432861649842163,0.0
Agile,19,0.006436314363143632,0.00512538055618536,0.17653015995862245,0.4093567251461988
Computational Thinking,18,0.006097560975609756,0.007212653967354609,0.17653015995862245,0.39869281045751637
10.1007/978-3-030-57663-9_18,1,0.00033875338753387534,0.0,0.14464484697993726,0.0
Control And Systems Engineering,7,0.0023712737127371273,0.0010843322597915916,0.17327965041742757,0.47619047619047616
10.1007/978-3-319-64161-4_8,1,0.00033875338753387534,0.0,0.1424552390387588,0.0
Software Development,17,0.005758807588075881,0.0025721623510107793,0.18396427387246056,0.19117647058823528
Music Production,5,0.0016937669376693768,0.0,0.170253885144612,1.0
Agile Methodologies,7,0.0023712737127371273,0.0016254652549914182,0.1702998707082596,0.5238095238095238
Empirical Investigation,5,0.0016937669376693768,0.0,0.170253885144612,1.0
Agile Methods,9,0.003048780487804878,0.0023363796979756156,0.17879957122191506,0.3055555555555556
10.3389/fcomp.2023.1181041,1,0.00033875338753387534,0.0,0.14616495355510697,0.0
Agile Development,2,0.0006775067750677507,0.0,0.1745106249614023,1.0
Scrum,8,0.0027100271002710027,0.001092041412499133,0.1753518739182942,0.32142857142857145
10.1007/978-3-030-47240-5_15,1,0.00033875338753387534,0.0,0.14385281496362,0.0
Activities Classification,4,0.0013550135501355014,0.0,0.17496259957049667,1.0
Datasets,9,0.003048780487804878,0.0006559881283846548,0.20077705805717433,0.4722222222222222
Power Consumption,13,0.004403794037940379,0.0020548274277518647,0.20186986808502025,0.3333333333333333
10.3390/electronics9101678,1,0.00033875338753387534,0.0,0.14959828092032895,0.0
Empirical Software Engineering,15,0.00508130081300813,0.004823420300584123,0.16466620213777658,0.5428571428571428
10.1109/ICS51289.2020.00103,1,0.00033875338753387534,0.0,0.1566347022156873,0.0
Concurrency,4,0.0013550135501355014,0.0,0.19566780427812552,1.0
Defects,4,0.0013550135501355014,0.0,0.19566780427812552,1.0
Open Source,4,0.0013550135501355014,0.0,0.19566780427812552,1.0
Prediction Model,4,0.0013550135501355014,0.0,0.19566780427812552,1.0
10.1109/IJCNN.2017.7965923,1,0.00033875338753387534,0.0,0.1956071007194043,0.0
Entrepreneurship,18,0.006097560975609756,0.005257541946207083,0.17874888149278392,0.24183006535947713
Data Science,9,0.003048780487804878,0.0030043310196341327,0.203301877037472,0.5277777777777778
University-Industry Collaborations,6,0.002032520325203252,0.0,0.1697344457965398,1.0
Technology Innovation Management,6,0.002032520325203252,0.0,0.1697344457965398,1.0
Strategy,12,0.004065040650406504,0.0037877013809107934,0.1698411299233761,0.3787878787878788
Business Performance Analytics,7,0.0023712737127371273,0.0005422809226397923,0.16974967817972178,0.7142857142857143
10.1007/978-3-319-90548-8_7,1,0.00033875338753387534,0.0,0.14006076741626358,0.0
Informatica,1,0.00033875338753387534,0.0,0.00033875338753387534,0.0
10.1145/3467967,1,0.00033875338753387534,0.0,0.00033875338753387534,0.0
Agile Contracts,5,0.0016937669376693768,0.0,0.17515702046084264,1.0
Contracting,5,0.0016937669376693768,0.0,0.17515702046084264,1.0
Law & Economics,5,0.0016937669376693768,0.0,0.17515702046084264,1.0
Public Sector,5,0.0016937669376693768,0.0,0.17515702046084264,1.0
10.1145/3183428.3183435,1,0.00033875338753387534,0.0,0.17446233757209367,0.0
Agile Software Development,7,0.0023712737127371273,0.0005520946089872711,0.17540065504048957,0.38095238095238093
10.1109/CSEET.2017.37,1,0.00033875338753387534,0.0,0.1438856430820508,0.0
Computer Science Education,11,0.0037262872628726286,0.0,0.14963378403264296,1.0
Cooperative Thinking,13,0.004403794037940379,0.0005649134518266751,0.14965746213756148,0.717948717948718
High School,11,0.0037262872628726286,0.0,0.14963378403264296,1.0
K-12,11,0.0037262872628726286,0.0,0.14963378403264296,1.0
Latent Variable Analysis,11,0.0037262872628726286,0.0,0.14963378403264296,1.0
Multivariate Analysis,11,0.0037262872628726286,0.0,0.14963378403264296,1.0
Partial Least Squares,11,0.0037262872628726286,0.0,0.14963378403264296,1.0
Software Engineering Education,14,0.0047425474254742545,0.0054021465324785405,0.14975224954133795,0.6373626373626373
Structural Equation Modelling,12,0.004065040650406504,0.0005422809226397923,0.14964562214846833,0.8333333333333334
10.1016/j.jss.2019.110401,1,0.00033875338753387534,0.0,0.12608456632159976,0.0
Model-Driven Engineering,12,0.004065040650406504,0.002267653122123266,0.15987834197926123,0.21212121212121213
Requirements Engineering,2,0.0006775067750677507,0.0,0.13329016023935167,1.0
Self-Adaptive,3,0.001016260162601626,0.0005422809226397923,0.13329955348531639,0.3333333333333333
10.1145/3167132.3167143,1,0.00033875338753387534,0.0,0.11427746882289992,0.0
Essence,6,0.002032520325203252,0.0005182773529139251,0.1753356195732888,0.6
Education,9,0.003048780487804878,0.0026555766684124528,0.17481706690911641,0.25
10.1007/978-3-031-48639-5_6,1,0.00033875338753387534,0.0,0.1434926918492368,0.0
Classification Tree,6,0.002032520325203252,0.0,0.0020748644986449865,1.0
Combinatorial Testing,6,0.002032520325203252,0.0,0.0020748644986449865,1.0
Computer System Taxonomy,6,0.002032520325203252,0.0,0.0020748644986449865,1.0
Design Pattern,6,0.002032520325203252,0.0,0.0020748644986449865,1.0
Development Framework,6,0.002032520325203252,0.0,0.0020748644986449865,1.0
Energy Consumption,6,0.002032520325203252,0.0,0.0020748644986449865,1.0
Programming Language,7,0.0023712737127371273,1.377512927958829e-06,0.0023712737127371273,0.7142857142857143
10.3390/electronics9122111,1,0.00033875338753387534,0.0,0.0012768396914738377,0.0
Teamwork Quality,3,0.001016260162601626,0.0005422809226397923,0.1447555417430657,0.3333333333333333
10.1007/978-3-030-85347-1_11,1,0.00033875338753387534,0.0,0.12259515613174149,0.0
10.5220/0010526401390150,1,0.00033875338753387534,0.0,0.17446233757209367,0.0
Entertainment,1,0.00033875338753387534,0.0,0.1956071007194043,0.0
978-981-4560-49-8,1,0.00033875338753387534,0.0,0.1956071007194043,0.0
Modern Code Review,4,0.0013550135501355014,0.0,0.17486555088810574,1.0
Social Interactions,4,0.0013550135501355014,0.0,0.17486555088810574,1.0
Survey,14,0.0047425474254742545,0.008929342194487912,0.2118638736510573,0.24175824175824176
Qualitative,5,0.0016937669376693768,0.0005422809226397923,0.17488171819125733,0.6
10.3389/fcomp.2023.1178040,1,0.00033875338753387534,0.0,0.14353624707517373,0.0
Adaptive Software,4,0.0013550135501355014,0.0,0.2124110796133228,1.0
Autonomic Systems,4,0.0013550135501355014,0.0,0.2124110796133228,1.0
Mape-K,4,0.0013550135501355014,0.0,0.2124110796133228,1.0
10.13052/jwe1540-9589.18131,1,0.00033875338753387534,0.0,0.202605041126461,0.0
10.1109/ICSE-SEIP55303.2022.9794087,1,0.00033875338753387534,0.0,0.14616495355510697,0.0
Empirical Studies,3,0.001016260162601626,0.0,0.17518946595875146,1.0
Non Verbal Communication,3,0.001016260162601626,0.0,0.17518946595875146,1.0
10.1109/ACCESS.2021.3075983,1,0.00033875338753387534,0.0,0.17446233757209367,0.0
Agile Values,2,0.0006775067750677507,0.0,0.14466697238674106,1.0
10.1145/3183440.3195062,1,0.00033875338753387534,0.0,0.12609297139901604,0.0
Decision Sciences (Miscellaneous),5,0.0016937669376693768,0.0,0.1732479084041619,1.0
Control And Optimization,5,0.0016937669376693768,0.0,0.1732479084041619,1.0
Hardware And Architecture,12,0.004065040650406504,9.105474008026355e-05,0.17907040272239322,0.6212121212121212
10.1109/CoDIT.2018.8394832,1,0.00033875338753387534,0.0,0.1424552390387588,0.0
Critical Systems,2,0.0006775067750677507,0.0005422809226397923,0.17449452619526193,0.0
10.1007/978-3-319-70578-1,1,0.00033875338753387534,0.0,0.14327531161616722,0.0
Defence Applications,2,0.0006775067750677507,0.0005422809226397923,0.17449452619526193,0.0
10.1007/978-3-030-14687-0,1,0.00033875338753387534,0.0,0.14327531161616722,0.0
Interaction Issues,2,0.0006775067750677507,0.0,0.14045597861117098,1.0
Team Management,3,0.001016260162601626,0.0005422809226397923,0.14046640902693,0.3333333333333333
10.1007/978-3-030-73103-8_74,1,0.00033875338753387534,0.0,0.1195047172072681,0.0
Big Data,48,0.016260162601626015,0.030842254528310218,0.21153216997949445,0.07092198581560284
Big Data Analytics,5,0.0016937669376693768,0.0,0.16740602389208245,1.0
Big Data As A Service,5,0.0016937669376693768,0.0,0.16740602389208245,1.0
Big Data Management,5,0.0016937669376693768,0.0,0.16740602389208245,1.0
Open Big Data,5,0.0016937669376693768,0.0,0.16740602389208245,1.0
Serendipitous Big Data Methodologies,6,0.002032520325203252,0.0005422809226397923,0.16742084120699588,0.6666666666666666
10.1145/3481646.3481647,1,0.00033875338753387534,0.0,0.13847149809345824,0.0
Storytelling,8,0.0027100271002710027,0.0016829471707368567,0.19552622120701255,0.42857142857142855
Story-Driven Approach,4,0.0013550135501355014,0.0,0.1635273332719495,1.0
Coding,4,0.0013550135501355014,0.0,0.1635273332719495,1.0
Story-Based Techniques,5,0.0016937669376693768,0.0005422809226397923,0.16354147189664875,0.6
10.1016/j.cosrev.2022.100517,1,0.00033875338753387534,0.0,0.13580705513761054,0.0
Common Practices,5,0.0016937669376693768,0.0,0.0017421602787456446,1.0
Natural Language Analysis Of Source Code Artifacts,5,0.0016937669376693768,0.0,0.0017421602787456446,1.0
Quality Attributes,5,0.0016937669376693768,0.0,0.0017421602787456446,1.0
Software Design,5,0.0016937669376693768,0.0,0.0017421602787456446,1.0
Software Professionals,5,0.0016937669376693768,0.0,0.0017421602787456446,1.0
System Metaphors,6,0.002032520325203252,1.1479274399656908e-06,0.0020325203252032522,0.6666666666666666
10.1145/3426428.3426925,1,0.00033875338753387534,0.0,0.0011086474501108647,0.0
Banking,5,0.0016937669376693768,0.0,0.17709209474362322,1.0
Companies,5,0.0016937669376693768,0.0,0.17709209474362322,1.0
Iso Standards,5,0.0016937669376693768,0.0,0.17709209474362322,1.0
Software Quality Concerns in the Italian Bank Sector: The Emergence of a Meta-Quality Dimension,1,0.00033875338753387534,0.0,0.15653100496165503,0.0
Testing,2,0.0006775067750677507,0.0,0.17449452619526193,1.0
10.1109/COMPSAC.2017.229,1,0.00033875338753387534,0.0,0.17446233757209367,0.0
Essence Language,3,0.001016260162601626,0.0,0.12623602936176187,1.0
Serious Games,8,0.0027100271002710027,0.00324679797119896,0.12628659794075572,0.4642857142857143
Software Engineering Tools,4,0.0013550135501355014,0.0005422809226397923,0.12624445464570777,0.5
10.1109/CSEET49119.2020.9206188,1,0.00033875338753387534,0.0,0.10905279123416775,0.0
Strategic Management,2,0.0006775067750677507,0.0,0.13660147786211016,1.0
Technical Debt,3,0.001016260162601626,0.0005422809226397923,0.13661134363401992,0.3333333333333333
10.1007/978-3-030-47240-5_13,1,0.00033875338753387534,0.0,0.1167029037485587,0.0
Complex Systems,20,0.006775067750677507,0.006591529492780611,0.2301960160589801,0.4052631578947368
Antifragility,3,0.001016260162601626,0.0,0.18453860136162337,1.0
10.1016/j.procs.2017.05.426,1,0.00033875338753387534,0.0,0.16859975612413222,0.0
10.1109/CSEET58097.2023.00017,1,0.00033875338753387534,0.0,0.14385281496362,0.0
Acquisizione Digitale,2,0.0006775067750677507,0.0,0.0007621951219512195,1.0
Pergamena,2,0.0006775067750677507,0.0,0.0007621951219512195,1.0
Ravenna,3,0.001016260162601626,4.591709759862763e-07,0.0010162601626016261,0.3333333333333333
9788815295187,1,0.00033875338753387534,0.0,0.0006097560975609756,0.0
Authorial Philology,139,0.04708672086720867,0.05152664997235885,0.21453109492533057,0.09143989156500887
Imaging Multispettrale,2,0.0006775067750677507,0.0,0.16923330625003485,1.0
Manoscritti,21,0.007113821138211382,0.0009428120260401331,0.18296775623492353,0.38095238095238093
10.6092/issn.2532-8816/14397,1,0.00033875338753387534,0.0,0.1489386349572157,0.0
Knowledge Integration,2,0.0006775067750677507,0.0,0.20582379368407397,1.0
10.1007/978-3-319-58694-6_32,1,0.00033875338753387534,0.0,0.17436584291635687,0.0
978-1-64368-108-5,1,0.00033875338753387534,0.0,0.202605041126461,0.0
10.3233/SSW210035,1,0.00033875338753387534,0.0,0.16553081858376123,0.0
Query Log Summarisation,2,0.0006775067750677507,0.0,0.1655597955323098,1.0
Linked Sparql Queries,3,0.001016260162601626,0.0005422809226397923,0.1655742878113305,0.3333333333333333
10.1007/978-3-031-47240-4_11,1,0.00033875338753387534,0.0,0.1372059091800841,0.0
Citizen Curation,8,0.0027100271002710027,0.001471653981100533,0.20715372510750624,0.35714285714285715
10.1145/3477599,1,0.00033875338753387534,0.0,0.16458023701006175,0.0
10.1145/3555312,1,0.00033875338753387534,0.0,0.16553081858376123,0.0
Uncovering Values: Detecting Latent Moral Content from Natural Language with Explainable and Non-Trained Methods,0,0.0,0.0,0.0,0.0
Author Name Disambiguation,5,0.0016937669376693768,0.0,0.18353586881007564,1.0
Bibliographic Data,10,0.0033875338753387536,0.0028329343822264897,0.20790510705173001,0.3333333333333333
Clustering,16,0.005420054200542005,0.008197148444304922,0.1938033467168688,0.18333333333333332
Knowledge Graph Embeddings,5,0.0016937669376693768,0.0,0.18353586881007564,1.0
10.1007/s11192-022-04426-2,1,0.00033875338753387534,0.0,0.17531936824141622,0.0
Compliance,6,0.002032520325203252,0.0,0.21094241819523135,1.0
Consumers,6,0.002032520325203252,0.0,0.21094241819523135,1.0
Privacy And Data Protection,6,0.002032520325203252,0.0,0.21094241819523135,1.0
Privacy Policies,19,0.006436314363143632,0.0023003125975546916,0.21699216060073873,0.4152046783625731
http://ceur-ws.org/Vol-2049/,1,0.00033875338753387534,0.0,0.17073027023708273,0.0
10.1007/978-3-319-93417-4,1,0.00033875338753387534,0.0,0.202605041126461,0.0
Open Access,8,0.0027100271002710027,2.1769623950777925e-06,0.17824356049346396,0.8571428571428571
Bibliometrics,35,0.011856368563685637,0.024207350681785263,0.22068844521720216,0.146218487394958
Citation-Based Metrics,7,0.0023712737127371273,0.0,0.17804223117061743,1.0
Citation Networks,19,0.006436314363143632,0.0035917042688345005,0.18804261496735655,0.2631578947368421
Academic Evaluation,7,0.0023712737127371273,0.0,0.17804223117061743,1.0
Dimensions Of Proximity,8,0.0027100271002710027,0.0005422809226397923,0.17805899124132915,0.75
10.1007/s11192-022-04581-6,1,0.00033875338753387534,0.0,0.1456696699234994,0.0
Embodied Experience,4,0.0013550135501355014,0.0,0.1579557965725795,1.0
Interpretation-Reflection Loop,4,0.0013550135501355014,0.0,0.1579557965725795,1.0
Social Cohesion,4,0.0013550135501355014,0.0,0.1579557965725795,1.0
Virtual Embodiment,4,0.0013550135501355014,0.0,0.1579557965725795,1.0
Virtual Reality,11,0.0037262872628726286,0.0029539718755778504,0.1967055598956572,0.2545454545454545
10.1016/j.chb.2023.107911,1,0.00033875338753387534,0.0,0.15791623509405905,0.0
Digital Twin,2,0.0006775067750677507,0.0,0.19564756557267682,1.0
Personalized Learning Models,3,0.001016260162601626,0.0005422809226397923,0.19566780427812552,0.3333333333333333
10.1145/3478281,1,0.00033875338753387534,0.0,0.1572467091160229,0.0
Open Bibliographic Repositories,2,0.0006775067750677507,0.0,0.16921816639440326,1.0
Open Data,25,0.008468834688346883,0.009616443249763953,0.19438091295413004,0.11666666666666667
10.1162/qss_a_00203,1,0.00033875338753387534,0.0,0.15641450954739433,0.0
Academic Promotion,1,0.00033875338753387534,0.0,0.00033875338753387534,0.0
10.1007/s11192-022-04485-5,1,0.00033875338753387534,0.0,0.00033875338753387534,0.0
Wot,2,0.0006775067750677507,0.0,0.20387159559782708,1.0
Iot,5,0.0016937669376693768,0.001862474916880632,0.20627270054052776,0.4
10.1109/WF-IoT54382.2022.10152138,1,0.00033875338753387534,0.0,0.202605041126461,0.0
Context Modeling,6,0.002032520325203252,0.0024268334008314667,0.19631766102300358,0.6
Context-Awareness,8,0.0027100271002710027,0.003515527784894928,0.19639919675595882,0.39285714285714285
Internet Of Things (Iot),8,0.0027100271002710027,0.00324679797119896,0.15791623509405905,0.4642857142857143
Models,4,0.0013550135501355014,0.0005422809226397923,0.1578503433160844,0.5
10.1145/3411170.3411261,1,0.00033875338753387534,0.0,0.13185923066968555,0.0
Semantic Modeling,5,0.0016937669376693768,4.5917097598627626e-07,0.1961751362742833,0.8
Self-Adaptive Systems,4,0.0013550135501355014,0.0005422809226397923,0.19613445291960177,0.5
10.1142/S0218194020400082,1,0.00033875338753387534,0.0,0.15754794802237546,0.0
Semantic Sensor Networks,5,0.0016937669376693768,0.0005422809226397923,0.1961547924874665,0.6
10.18293/SEKE2019-169,1,0.00033875338753387534,0.0,0.1575610715499075,0.0
https://www.issi-society.org/publications/issi-conference-proceedings/proceedings-of-issi-2019/,1,0.00033875338753387534,0.0,0.15641450954739433,0.0
Model,2,0.0006775067750677507,0.0005422809226397923,0.15774503076946372,0.0
10.1109/ISSREW.2019.00069,1,0.00033875338753387534,0.0,0.13178573566199678,0.0
Linked Open Data Visualisation,3,0.001016260162601626,0.0,0.20462144785337943,1.0
10.1145/3167132.3167367,1,0.00033875338753387534,0.0,0.16553081858376123,0.0
Accuracy,4,0.0013550135501355014,0.0,0.1560918191084865,1.0
Citation Relation,4,0.0013550135501355014,0.0,0.1560918191084865,1.0
Relatedness Measure,4,0.0013550135501355014,0.0,0.1560918191084865,1.0
Textual Similarity,5,0.0016937669376693768,0.0005422809226397923,0.15610470116007588,0.6
10.1162/qss_a_00035,1,0.00033875338753387534,0.0,0.13063890213113055,0.0
Spice,3,0.001016260162601626,0.0005422809226397922,0.17734114606756418,0.3333333333333333
