Node,Degree,Degree Centrality,Betweenness Centrality,Closeness Centrality,Eigenvector Centrality,Clustering Coefficient
Semantic Reconciliation,4,0.0009560229445506692,0.0008011805957739353,0.19832298340562954,0.00022524735750705714,0.16666666666666666
10.1145/2815833.2816945},1,0.0002390057361376673,0.0,0.16038538084014847,7.598780458918225e-06,0.0
10.1007/978-3-319-54499-1_1},1,0.0002390057361376673,0.0,0.1923029739656052,0.00026367353422156517,0.0
Event Extraction,11,0.0026290630975143404,0.0031136925623519844,0.22523509769659342,0.0017957121794686004,0.38181818181818183
10.3233/SW-160240},1,0.0002390057361376673,0.0,0.2182613053191447,0.0009840616117346484,0.0
Natural Language Processing,69,0.016491395793499043,0.05793316311481222,0.24724899150796875,0.0036032931361627074,0.06564364876385337
Health Data,10,0.002390057361376673,0.00011087079809000435,0.224752906188412,0.0016510938997514244,0.8666666666666667
Systematic Reviews,10,0.002390057361376673,0.00011087079809000435,0.224752906188412,0.0016510938997514244,0.8666666666666667
Guidelines,10,0.002390057361376673,0.00011087079809000435,0.224752906188412,0.0016510938997514244,0.8666666666666667
Evidence-Based,5,0.0011950286806883365,0.00040064743528504023,0.19100346069124371,0.00028862649932810913,0.6
10.3390/info13030117},1,0.0002390057361376673,0.0,0.15556431308415755,9.728295440708987e-06,0.0
Semion: A Smart Triplification Tool},1,0.0002390057361376673,0.0,0.18349208864158806,0.00014025810991279475,0.0
Conceptual Frames,3,0.0007170172084130018,0.0,0.1406210897454191,5.721917326195235e-07,1.0
Opinion Mining,3,0.0007170172084130018,0.0,0.1406210897454191,5.721917326195235e-07,1.0
Sentic Computing,3,0.0007170172084130018,0.0,0.1406210897454191,5.721917326195235e-07,1.0
Sentiment Analysis,10,0.002390057361376673,0.0039998464146739805,0.16893926781828972,1.581399153623434e-05,0.2
10.1007/s12559-014-9302-z},1,0.0002390057361376673,0.0,0.1406076370438267,5.335557837205287e-07,0.0
Emergency Vehicle Routing,4,0.0009560229445506692,0.0,0.1957607392140544,0.0002334811271312431,1.0
Geo-Linked Open Data Applications,4,0.0009560229445506692,0.0,0.1957607392140544,0.0002334811271312431,1.0
Linked Egovernment Data Extraction And Publication,4,0.0009560229445506692,0.0,0.1957607392140544,0.0002334811271312431,1.0
Sustainable Mobility,6,0.0014340344168260037,7.489160493683648e-05,0.19731126728676607,0.0002698620729198888,0.4
10.1007/978-3-319-11955-7_4},1,0.0002390057361376673,0.0,0.19569557686160982,0.00020860778456980233,0.0
Pattern-Based Ontology Modelling,6,0.0014340344168260037,0.0,0.21865094168686705,0.0013077902267685988,1.0
Software Architecture,20,0.004780114722753346,0.0058552603594173224,0.22781858947827957,0.001965840205981405,0.23684210526315788
Software Engineering,83,0.019837476099426387,0.04573564814033376,0.2572679205354666,0.004998568706628279,0.03673229503379371
Software Process,14,0.003346080305927342,0.0015554863194187606,0.219319798555416,0.0013839301270519785,0.38461538461538464
Software Quality,19,0.004541108986615678,0.0017617092837697262,0.22193607097306461,0.0016540285840767532,0.27485380116959063
10.3233/SW-200372},1,0.0002390057361376673,0.0,0.1754846433071602,5.578639112562898e-05,0.0
Ontology Reuse,7,0.001673040152963671,0.0016174025522087303,0.21673252672994478,0.0016696360921860845,0.47619047619047616
Ontology Selection,2,0.0004780114722753346,0.0,0.17224559123627334,5.828160235488536e-05,1.0
Ontology Integration,4,0.0009560229445506692,0.0008011805957739353,0.1722657794209002,5.8410361377020456e-05,0.16666666666666666
10.3233/SSW200033},1,0.0002390057361376673,0.0,0.14290438794546625,1.9710570445926763e-06,0.0
Self-Citations,3,0.0007170172084130018,0.0,0.1704083049297531,2.9384213803797165e-05,1.0
Longitudinal Study,9,0.0021510516252390057,0.0009538867176942798,0.17831624264714838,4.7774968503220764e-05,0.5
Scientific Habilitation,5,0.0011950286806883365,0.0008011805957739353,0.1704280647053711,2.9448976729853498e-05,0.3
10.1007/s11192-020-03397-6},1,0.0002390057361376673,0.0,0.14163743182221455,9.926455735428171e-07,0.0
http://ceur-ws.org/Vol-1486/paper_72.pdf,1,0.0002390057361376673,0.0,0.1753485600118254,4.801798446824634e-05,0.0
10.1007/978-3-319-46397-1_9},1,0.0002390057361376673,0.0,0.17223549891827744,5.8583540540454124e-05,0.0
Dbpedia,10,0.002390057361376673,0.0005435235189143854,0.21915628569583542,0.001262583313977952,0.37777777777777777
Entity Recognition,3,0.0007170172084130018,0.0,0.18915979794325874,0.0001774625488417564,1.0
Knowledge Base,3,0.0007170172084130018,0.0,0.18915979794325874,0.0001774625488417564,1.0
10.1007/978-3-319-46565-4_1},1,0.0002390057361376673,0.0,0.1890624684871521,0.0001289028942129422,0.0
Data Reengineering And Enhancement,6,0.0014340344168260037,0.0,0.22080246826697522,0.001616299515156394,1.0
Semantic Lancet Project,6,0.0014340344168260037,0.0,0.22080246826697522,0.001616299515156394,1.0
10.1007/978-3-319-17966-7_10},1,0.0002390057361376673,0.0,0.19569557686160982,0.00020860778456980233,0.0
10.1007/978-3-319-98192-5},1,0.0002390057361376673,0.0,0.2182613053191447,0.0009840616117346484,0.0
http://wit.istc.cnr.it/stlab-tools/tipalo/,1,0.0002390057361376673,0.0,0.2182613053191447,0.0009840616117346484,0.0
Knowledge Enginnering,4,0.0009560229445506692,6.85648776871147e-07,0.0009560229445506692,4.361338849771672e-50,0.0
10.1007/978-3-642-41242-4_34},1,0.0002390057361376673,0.0,0.0005462988254575252,2.1806694248858354e-50,0.0
Towards the Automatic Identification of the Nature of Citations},1,0.0002390057361376673,0.0,0.1934546403447345,0.00025365830807684033,0.0
Towards the Natural Ontology of Wikipedia},1,0.0002390057361376673,0.0,0.18349208864158806,0.00014025810991279475,0.0
Type inference through the analysis of Wikipedia,1,0.0002390057361376673,0.0,0.2182613053191447,0.0009840616117346484,0.0
Semantic Relations,3,0.0007170172084130018,0.0,0.21891147304425387,0.001155537529796518,1.0
Uncovering the semantics of Wikipedia Pagelinks},1,0.0002390057361376673,0.0,0.1890624684871521,0.0001289028942129422,0.0
10.1007/s11192-020-03809-7},1,0.0002390057361376673,0.0,0.16038538084014847,9.421812001481108e-06,0.0
10.1145/1999676.1999711},1,0.0002390057361376673,0.0,0.20056927265544766,0.00039756652175367804,0.0
Dataset,2,0.0004780114722753346,0.0,0.19232813792451198,0.00027288636960574853,1.0
Visual Question Answering,3,0.0007170172084130018,0.0004006474352850402,0.19234072237376437,0.00027318706803316736,0.3333333333333333
10.1007/978-3-030-95470-3_14},1,0.0002390057361376673,0.0,0.1564502240693087,9.212835384183379e-06,0.0
N-Ary Relations,5,0.0011950286806883365,4.2555842278780544e-05,0.2069955115863841,0.0008029232350622164,0.6
10.1007/978-3-642-35843-2_8},1,0.0002390057361376673,0.0,0.19569557686160982,0.00020860778456980233,0.0
Metaphor Semantics,3,0.0007170172084130018,0.0,0.21344345483867566,0.000705453453964324,1.0
10.3233/978-1-61499-910-2-159},1,0.0002390057361376673,0.0,0.20883370702175624,0.0005418617503450664,0.0
Empirical Knowledge Representation,3,0.0007170172084130018,0.0,0.21889517164630581,0.001232614241042139,1.0
Time Representation,3,0.0007170172084130018,0.0,0.21889517164630581,0.001232614241042139,1.0
Owl,49,0.011711281070745698,0.005235042984673054,0.23848314619813732,0.006135562998634064,0.14370748299319727
10.1145/2479832.2479854},1,0.0002390057361376673,0.0,0.2182613053191447,0.0009840616117346484,0.0
Citizen Engagement,4,0.0009560229445506692,0.0,0.20765352218410857,0.0008233697245055393,1.0
Cloud Computing,10,0.002390057361376673,0.003937441540949982,0.2102677582287726,0.0008379428408652016,0.28888888888888886
Smart City,23,0.005497131931166348,0.00805198502186646,0.20936917806540178,0.0008683275309238613,0.5019762845849802
Smart Governance,6,0.0014340344168260037,0.0008011805957739353,0.2076828642106995,0.0008251810873269369,0.4
10.1007/s13132-016-0361-0},1,0.0002390057361376673,0.0,0.16645205322979847,2.779055910395514e-05,0.0
Owl-S,6,0.0014340344168260037,7.151703568894593e-05,0.1515384709783607,4.235226706143093e-06,0.4
Grid,9,0.0021510516252390057,0.002595819137613779,0.18024055797646948,6.991762130230114e-05,0.19444444444444445
Ogsa,3,0.0007170172084130018,0.0,0.14845428311894554,2.6462360133454974e-06,1.0
Coordination,5,0.0011950286806883365,0.0004104892548136396,0.151569725690329,4.330795606537849e-06,0.4
1581139640},1,0.0002390057361376673,0.0,0.1283643344994865,1.4612461646068674e-07,0.0
Frame-Based Reasoning,4,0.0009560229445506692,0.0,0.1899666059220784,0.00020711326535946255,1.0
Knowledge Graph Construction,4,0.0009560229445506692,0.0,0.1899666059220784,0.00020711326535946255,1.0
Multimodal Sensemaking,4,0.0009560229445506692,0.0,0.1899666059220784,0.00020711326535946255,1.0
Visual And Linguistic Frames,5,0.0011950286806883365,0.0004006474352850401,0.18997888321839598,0.00020734179533923763,0.6
10.1016/j.chb.2023.107997},1,0.0002390057361376673,0.0,0.15488399072860745,6.996735721559058e-06,0.0
Semantic Wiki,2,0.0004780114722753346,0.0,0.21863467906569287,0.0010457268251597074,1.0
Web Technologies,12,0.0028680688336520073,0.002477124715648237,0.22688663631045392,0.001827789939698196,0.13636363636363635
Automatic Deployment of Semantic Wikis: a Prototype},1,0.0002390057361376673,0.0,0.17856537844965623,6.166521342505915e-05,0.0
Hci Design And Evaluation Methods,2,0.0004780114722753346,0.0,0.21118925641484596,0.0006372005376642319,1.0
10.1145/3522686},1,0.0002390057361376673,0.0,0.18376739560129038,9.53387873191656e-05,0.0
Ontologie,11,0.0026290630975143404,0.0023062612465222223,0.21884628201595002,0.0011658109496426624,0.21818181818181817
Lexical Semantics,3,0.0007170172084130018,0.0,0.2184721858073758,0.0010591181190898183,1.0
Rappresentazione Della Conoscenza,4,0.0009560229445506692,0.00040064743528504023,0.21848842426328532,0.0010602846770302542,0.5
C-ODO: an OWL meta-model for collaborative ontology design},1,0.0002390057361376673,0.0,0.17332212618150006,3.5749305568946434e-05,0.0
Music,19,0.004541108986615678,0.00388516599708934,0.22032253485521217,0.0024857764992508827,0.30994152046783624
Harmony,4,0.0009560229445506692,0.0,0.20580713155767283,0.0007157606421463909,1.0
Chord,5,0.0011950286806883365,0.0004006474352850402,0.20582154180354578,0.0007165504906858442,0.6
10.1038/s41597-023-02410-w},1,0.0002390057361376673,0.0,0.1652542871620329,2.4181017499167542e-05,0.0
Sequence Classification,3,0.0007170172084130018,0.0,0.20563436586486472,0.0008887630383781239,1.0
Context-Free Grammar,3,0.0007170172084130018,0.0,0.20563436586486472,0.0008887630383781239,1.0
10.1007/978-3-031-33455-9_10},1,0.0002390057361376673,0.0,0.17447431505450148,8.38494659245234e-05,0.0
Research Question,2,0.0004780114722753346,0.0,0.21971322670141571,0.0011796806349955854,1.0
10.3233/978-1-61499-676-7-189},1,0.0002390057361376673,0.0,0.2182613053191447,0.0009840616117346484,0.0
CREAI 2022 - Preface to the First Workshop on Artificial Intelligence and Creativity},1,0.0002390057361376673,0.0,0.20883370702175624,0.0005418617503450664,0.0
CREAI 2023 - Preface to the Second Workshop on Artificial Intelligence and Creativity},1,0.0002390057361376673,0.0,0.20883370702175624,0.0005418617503450664,0.0
Controlled Vocabularies,19,0.004541108986615678,0.0014171822755405326,0.23671631986134975,0.0038307979996484087,0.28654970760233917
Semantic Similarity,7,0.001673040152963671,0.0,0.2034145221810422,0.0008224465064760304,1.0
String-Matching,7,0.001673040152963671,0.0,0.2034145221810422,0.0008224465064760304,1.0
Natural Language Processing Systems,7,0.001673040152963671,0.0,0.2034145221810422,0.0008224465064760304,1.0
Semantics,32,0.0076481835564053535,0.004446758036112604,0.23508823256863728,0.004040354408474852,0.26814516129032256
Vocabulary Control,8,0.0019120458891013384,0.0004006474352850402,0.2034285993106049,0.0008233532527207654,0.75
10.1007/978-3-031-15743-1_48},1,0.0002390057361376673,0.0,0.16370813433048792,2.7773262913974432e-05,0.0
Conversational Agents,5,0.0011950286806883365,0.0,0.19120224144908554,0.00014035712869518778,1.0
Human,10,0.002390057361376673,0.00322632457830699,0.1914388316534185,0.00014126028668459115,0.4444444444444444
Robot Interaction,5,0.0011950286806883365,0.0,0.19120224144908554,0.00014035712869518778,1.0
Socially Assistive Robotics,5,0.0011950286806883365,0.0,0.19120224144908554,0.00014035712869518778,1.0
Spoken Dialogue Systems,7,0.001673040152963671,0.0008011805957739353,0.19122711813935994,0.0001406664052370548,0.47619047619047616
10.1089/rej.2018.2075},1,0.0002390057361376673,0.0,0.1557126422310754,4.740973590801708e-06,0.0
Dolce,11,0.0026290630975143404,0.0004888092518567288,0.19873864242027187,0.00037120611425899935,0.3090909090909091
Descriptions And Situations,4,0.0009560229445506692,0.0008011805957739353,0.19234072237376437,0.0002086173663647795,0.16666666666666666
10.3233/978-1-61499-676-7-81},1,0.0002390057361376673,0.0,0.1564502240693087,7.039566464378466e-06,0.0
Foundational Ontologies,10,0.002390057361376673,0.0014116097203956631,0.23482531235327056,0.002146256477680436,0.37777777777777777
Common Sense Knowledge,5,0.0011950286806883365,0.0004006474352850402,0.2345629795753464,0.00207951012327524,0.6
10.24963/ijcai.2018/551},1,0.0002390057361376673,0.0,0.18328614914816319,7.008149733438618e-05,0.0
Conceptual Components,7,0.001673040152963671,2.6492590213583932e-05,0.19587814087014332,0.0003714028816168875,0.5714285714285714
Empirical Knowledge Engineering,7,0.001673040152963671,0.0008114839720490835,0.19658551862758247,0.00036884166090183853,0.3333333333333333
Ontology Usability,6,0.0014340344168260037,0.0008011805957739351,0.19583899134165494,0.0003502972840705047,0.4
10.1145/3460210.3493542},1,0.0002390057361376673,0.0,0.15875692698413485,1.1819374925113694e-05,0.0
10.1007/978-3-319-46547-0_18},1,0.0002390057361376673,0.0,0.19213956860175443,0.00019561902326093716,0.0
Perspectives,4,0.0009560229445506692,0.0,0.1996836668730549,0.0004172608512708777,1.0
Perspectivisation,4,0.0009560229445506692,0.0,0.1996836668730549,0.0004172608512708777,1.0
10.1017/9781108641104.016},1,0.0002390057361376673,0.0,0.1890624684871521,0.0001289028942129422,0.0
Dependency Parsing,12,0.0028680688336520073,0.002274592181198788,0.19451715590512447,0.00023978445253789108,0.24242424242424243
Semantic Parsing,9,0.0021510516252390057,0.0010579711346530173,0.18816689668661124,0.00020034631957780176,0.3055555555555556
Frame Semantic Parsing using Framester Knowledge Graphs},1,0.0002390057361376673,0.0,0.15367750209317446,6.7609504173227765e-06,0.0
Graph Mining,4,0.0009560229445506692,0.0,0.21889517164630581,0.0011939590325176792,1.0
Ntural Language Processing,4,0.0009560229445506692,0.0,0.21889517164630581,0.0011939590325176792,1.0
Fred,8,0.0019120458891013384,0.0010740018387420086,0.21899301646712663,0.0012080895772561982,0.32142857142857145
10.1109/MCI.2013.2291688},1,0.0002390057361376673,0.0,0.17363950971931247,4.0735741362852776e-05,0.0
Web Semantics,4,0.0009560229445506692,0.0008011805957739353,0.21679646434384844,0.0006647658114489083,0.16666666666666666
978-1-57735-785-8},1,0.0002390057361376673,0.0,0.17225568473707828,2.2398928904423834e-05,0.0
Frame Detection,10,0.002390057361376673,0.0006629849009238651,0.20744835991801278,0.0005986284101830577,0.4888888888888889
Framester,13,0.0031070745697896747,0.0036473465556581693,0.19309881495357295,0.00026344737082524035,0.2948717948717949
Framenet,12,0.0028680688336520073,0.0006826818825099804,0.19535743071962788,0.00027801765277438417,0.3787878787878788
Framenet Coverage,6,0.0014340344168260037,0.0,0.19280750754547035,0.0002479633646585565,1.0
Linguistic Linked Data,11,0.0026290630975143404,0.0008143785563774797,0.1932638566757555,0.0002896135841910938,0.43636363636363634
10.1007/978-3-319-49004-5_16},1,0.0002390057361376673,0.0,0.15706044347287032,9.77588299984423e-06,0.0
Computer Vision · Explainability · Hermeneutics · Stable Diffusion ·,1,0.0002390057361376673,0.0,0.0002390057361376673,1.026001832193763e-58,0.0
10.1007/s42803-023-00077-8},1,0.0002390057361376673,0.0,0.0002390057361376673,1.026001832193763e-58,0.0
Visualisation,2,0.0004780114722753346,0.0,0.20378116187440146,0.0008019846891046369,1.0
Widgets,2,0.0004780114722753346,0.0,0.20378116187440146,0.0008019846891046369,1.0
10.1007/978-3-642-16438-5_38},1,0.0002390057361376673,0.0,0.20376703591004028,0.0007749561255443603,0.0
Discourse Representation Theory,4,0.0009560229445506692,0.0,0.19939921720514456,0.00037020863743768035,1.0
Robust Ontology Design,4,0.0009560229445506692,0.0,0.19939921720514456,0.00037020863743768035,1.0
10.1007/978-3-642-33876-2_12},1,0.0002390057361376673,0.0,0.19569557686160982,0.00020860778456980233,0.0
Knowledge graphs evolution and preservation},1,0.0002390057361376673,0.0,0.19087943247001563,0.00021016363696902196,0.0
Domain Adaptation,4,0.0009560229445506692,0.0,0.18459829565675967,0.00010154395987447571,1.0
Linguistic Meta Model,4,0.0009560229445506692,0.0,0.18459829565675967,0.00010154395987447571,1.0
